Mon,Tue,Wed,Thu,Fri,Sat,Sun,listing_id
290.0,290.0,290.0,290.0,290.0,290.0,290.0,265831.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,2756202.0
86.7073170732,87.0238095238,86.8292682927,86.4102564103,86.4102564103,86.4102564103,86.5384615385,1248878.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3987389.0
100.0,100.0,100.0,100.0,135.0,135.0,100.0,462454.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,208148.0
225.0,225.0,225.0,225.0,225.0,225.0,225.0,4394618.0
226.70212766,223.47826087,215.106382979,217.916666667,231.041666667,231.70212766,231.914893617,1497024.0
52.7115384615,52.7115384615,52.7115384615,52.7115384615,53.1153846154,53.42,52.7115384615,1117836.0
195.0,195.0,195.0,195.0,199.87804878,195.0,195.0,69266.0
279.88,279.88,279.88,279.88,279.88,279.469387755,279.88,4787866.0
324.038461538,324.038461538,324.038461538,324.038461538,381.132075472,383.173076923,327.403846154,1148759.0
4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,2952861.0
135.0,135.0,135.0,135.0,150.0,150.0,135.0,1445542.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,4847666.0
65.0,65.0,65.0,65.0,65.1111111111,65.1162790698,65.0,437534.0
95.0,95.0,95.0,95.0,95.0,95.0,95.0,3018422.0
134.411764706,133.235294118,132.115384615,133.269230769,133.557692308,134.705882353,134.803921569,1969854.0
165.0,165.0,165.0,165.0,165.0,165.0,165.0,4525762.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,2942129.0
165.0,165.0,165.0,165.0,165.0,165.0,165.0,1969864.0
57.7,57.7,58.2,58.3333333333,57.8846153846,57.8431372549,57.8,524919.0
55.0,55.0,55.5882352941,55.5882352941,55.5882352941,55.0,55.0,921298.0
115.0,115.0,115.0,115.0,115.0,115.0,115.0,2821860.0
135.0,125.0,125.0,135.0,135.0,135.0,135.0,3200977.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,1576681.0
155.0,155.0,155.0,155.0,155.0,155.0,155.0,593642.0
140.588235294,140.346153846,140.673076923,140.673076923,140.75,140.764705882,140.588235294,4067054.0
145.0,145.0,145.0,145.0,195.0,195.0,145.0,1249007.0
150.0,150.0,150.0,150.0,170.454545455,170.0,150.0,1183472.0
129.0,129.0,129.0,129.0,150.0,150.0,129.0,3966455.0
109.0,109.0,109.0,109.0,109.0,109.0,109.0,4263687.0
95.0,95.0,95.0,95.0,95.0,95.0,95.0,3411721.0
105.0,105.0,105.0,105.0,109.166666667,110.0,110.0,4525838.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,1249039.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,1935793.0
210.0,210.0,210.0,210.0,210.0,210.0,210.0,2097795.0
110.0,110.0,110.0,110.0,110.0,110.0,110.0,1576724.0
28.0,28.0,28.0,28.0,28.0,28.0,28.0,1511197.0
95.0,95.0,95.0,95.0,95.0,95.0,95.0,3608353.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,2256586.0
61.3461538462,61.3461538462,61.3461538462,61.3461538462,61.3461538462,61.2745098039,61.3461538462,921392.0
500.0,500.0,500.0,500.0,506.862745098,500.0,500.0,4394801.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,921398.0
249.0,249.0,249.0,249.0,265.0,265.0,249.5,986936.0
55.0,55.0,55.0,55.0,55.0,55.0,55.0,1445699.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,4067140.0
89.0,89.0,89.0,89.0,89.0,89.0,89.0,724806.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,1707850.0
83.0,83.0,83.0,83.0,93.0,93.0,83.0,1576779.0
226.823529412,226.823529412,226.823529412,226.461538462,226.461538462,226.431372549,226.823529412,1183567.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,724823.0
69.0,69.0,69.0,69.0,85.0,85.0,69.0,1966735.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,1355066.0
140.0,140.0,140.0,140.0,140.0,140.0,140.0,4067168.0
75.0,75.0,75.0,75.0,75.0,75.0,75.0,921441.0
80.0,80.0,80.0,80.0,80.0,80.0,80.0,2953058.0
199.0,199.0,199.0,199.0,219.0,219.0,199.0,2895430.0
175.0,175.0,175.0,175.0,175.0,175.0,175.0,470333.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,4206087.0
446.115384615,446.115384615,446.115384615,446.115384615,449.566037736,446.115384615,446.115384615,4358804.0
45.0,45.0,45.0,45.0,55.8490566038,55.8653846154,45.0,1445758.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,2283499.0
295.224489796,293.02,293.02,291.176470588,293.4,292.42,295.224489796,1183620.0
55.0,55.0,55.0,55.0,55.0,55.0,55.0,1511303.0
100.480769231,100.0,100.0,100.0,100.0,100.480769231,100.480769231,1707918.0
475.0,475.0,475.0,475.0,475.0,476.0,475.0,1183632.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,3280787.0
40.0,40.0,40.0,40.0,40.0,40.0,40.0,2756505.0
90.0,90.0,90.0,90.0,195.283018868,195.192307692,92.3529411765,724902.0
219.189189189,218.378378378,218.378378378,218.378378378,217.894736842,218.333333333,218.888888889,3411006.0
155.0,155.0,155.0,155.0,155.0,155.0,155.0,2101164.0
156.0,156.0,156.0,156.0,156.830188679,156.0,156.0,2101167.0
82.125,82.125,82.125,82.2857142857,82.125,83.5555555556,83.5555555556,1445813.0
285.238095238,285.238095238,285.238095238,285.238095238,315.0,315.0,285.238095238,4067255.0
75.0,75.0,75.0,75.0,75.0,75.0,75.0,1511358.0
338.372093023,336.363636364,336.111111111,342.045454545,367.222222222,363.414634146,338.372093023,1839039.0
95.0,95.0,95.0,95.0,95.0,95.0,95.0,2714866.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,2101200.0
140.0,140.0,140.0,140.0,140.0,140.0,140.0,397270.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,4329436.0
100.434782609,100.434782609,100.425531915,100.416666667,100.425531915,100.425531915,100.0,4394977.0
67.6923076923,67.6923076923,67.6923076923,67.6923076923,68.3018867925,68.3653846154,67.6923076923,1708009.0
69.0,69.0,69.0,69.0,69.1886792453,69.1923076923,69.0,593900.0
70.3333333333,70.2647058824,70.2647058824,70.9117647059,72.0,72.0,70.3333333333,856047.0
80.0,80.0,80.0,80.0,90.0,90.0,80.0,4853753.0
65.0,65.0,65.0,65.0,85.0,85.0,65.0,2887679.0
72.9038461538,71.9230769231,71.6538461538,73.7115384615,76.4423076923,74.9230769231,74.2884615385,4263944.0
125.0,125.0,125.0,125.0,150.0,150.0,125.0,2756617.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,2625559.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,725027.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,3998385.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,4657198.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,3936310.0
116.634615385,114.807692308,114.807692308,115.68627451,115.769230769,116.960784314,117.596153846,2662804.0
190.0,190.0,190.0,190.0,190.0,190.0,190.0,1445957.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,2101319.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,3870793.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,397395.0
58.0,58.0,58.0,58.0,58.0,58.0,58.0,725076.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,1445977.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,921695.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,1773664.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,397420.0
75.0,75.0,75.0,75.0,95.0,95.0,75.0,1511534.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,594036.0
60.0,60.0,60.0,60.0,61.1320754717,61.1538461538,60.0,69755.0
130.0,130.0,130.0,130.0,130.0,130.0,130.0,725120.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,1839257.0
199.0,199.0,199.0,199.0,199.0,199.0,199.0,4198555.0
28.3269230769,28.3269230769,28.0,28.0,28.0,28.3269230769,28.3269230769,3674279.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,1380520.0
175.0,175.0,175.0,195.0,195.0,195.0,175.0,1268035.0
105.0,105.0,105.0,105.0,105.0,105.0,105.0,3739820.0
200.0,200.0,200.0,200.0,201.0,201.020408163,200.510204082,4067875.0
55.0,55.0,55.0,55.0,55.0,55.0,55.0,3084467.0
102.571428571,102.571428571,101.212121212,101.212121212,101.764705882,103.142857143,103.142857143,811943.0
115.0,115.0,115.0,115.0,115.0,115.0,115.0,4264136.0
158.942307692,158.942307692,158.942307692,159.038461538,158.773584906,158.942307692,158.942307692,266449.0
98.0,98.0,98.0,98.0,98.0,98.0,98.0,2625750.0
52.4324324324,52.4324324324,52.4324324324,52.4324324324,52.4324324324,52.5,52.5,3739864.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,3215582.0
90.0,90.0,90.0,90.0,120.0,120.0,90.0,1708262.0
300.0,300.0,300.0,300.0,300.0,300.0,300.0,528615.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,4526313.0
172.5,172.5,172.5,172.5,175.0,176.666666667,172.5,3655430.0
750.0,750.0,750.0,750.0,750.0,750.0,750.0,2545705.0
80.0,80.0,80.0,80.0,80.0,80.0,80.0,135418.0
175.0,175.0,175.0,175.0,175.0,175.0,175.0,200955.0
199.038461538,200.0,200.0,200.0,200.0,200.0,199.038461538,2232600.0
170.0,170.0,170.0,170.0,170.0,170.0,170.0,135465.0
45.3333333333,45.3333333333,45.3260869565,45.2272727273,55.0,55.0,45.2325581395,3215660.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,2494765.0
99.0,99.0,99.0,99.0,125.0,125.0,99.0,3936564.0
175.0,175.0,175.0,175.0,179.245283019,179.326923077,175.0,2756921.0
145.0,145.0,145.0,145.0,145.0,145.0,145.0,3605215.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,2426820.0
160.0,160.0,160.0,160.0,160.0,160.0,160.0,332095.0
28.34,28.0,28.0,28.0,28.3469387755,28.3541666667,28.3469387755,3674433.0
135.0,135.0,135.0,135.0,140.0,140.0,135.0,2036039.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,1923127.0
145.952380952,145.476190476,145.714285714,148.547619048,149.658536585,150.15,147.119047619,790861.0
300.0,300.0,300.0,300.0,599.0,599.0,300.0,1970512.0
115.0,115.0,115.0,115.0,130.0,130.0,115.0,1118547.0
135.0,135.0,135.0,135.0,135.0,135.0,135.0,4395350.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,1511792.0
245.333333333,245.0,240.666666667,241.25,245.625,245.333333333,245.333333333,1639145.0
139.0,139.0,140.666666667,141.727272727,149.833333333,149.0,143.545454545,856440.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,594311.0
95.0,95.0,95.0,95.0,105.0,105.0,95.0,765335.0
199.0,199.0,199.0,199.0,215.0,215.0,199.0,1118605.0
49.0,49.0,49.0,49.0,59.0,59.0,49.0,3760476.0
58.0,60.0,60.0,60.0,58.0,58.0,58.0,4441049.0
161.25,161.25,161.923076923,161.923076923,161.923076923,161.25,161.25,3375854.0
220.0,220.0,220.0,220.0,220.0,220.0,220.0,4526489.0
190.0,190.0,190.0,190.0,190.0,190.0,190.0,659875.0
80.0,80.0,80.0,80.0,80.0,80.0,80.0,4652729.0
140.0,140.0,140.0,140.0,140.0,140.0,140.0,659888.0
129.0,129.0,129.0,129.0,129.0,129.0,129.0,3674558.0
107.156862745,107.156862745,107.156862745,107.156862745,106.470588235,106.8,107.5,2560448.0
75.0,75.0,75.0,75.0,75.0,75.0,75.0,1315267.0
212.888888889,212.888888889,205.214285714,207.307692308,207.833333333,211.6,213.9,3084742.0
191.651162791,189.12195122,189.12195122,189.375,195.368421053,196.970588235,195.27027027,4588280.0
450.0,450.0,450.0,450.0,450.0,450.0,450.0,1905106.0
295.0,295.0,295.0,295.0,295.0,295.0,295.0,4854227.0
462.745098039,462.745098039,463.725490196,463.725490196,460.576923077,460.784313725,462.745098039,4085838.0
130.0,130.0,130.0,130.0,130.0,130.0,130.0,3674594.0
68.1,67.9090909091,67.9090909091,67.2,67.0,67.2,68.1,1759054.0
109.0,109.0,109.0,109.0,150.0,150.0,109.0,314398.0
266.043478261,259.708333333,262.020833333,264.85106383,136.708333333,137.444444444,266.106382979,568743.0
115.0,115.0,115.0,115.0,125.0,125.0,115.0,3543534.0
202.884615385,202.884615385,202.884615385,202.884615385,202.830188679,202.884615385,202.884615385,4795816.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,70131.0
109.0,109.0,109.0,109.0,109.0,109.0,111.711538462,3084798.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3019264.0
28.3269230769,28.3269230769,28.0,28.0,28.320754717,28.3269230769,28.3269230769,3674625.0
54.5652173913,54.5652173913,54.5652173913,54.5744680851,54.387755102,54.3617021277,54.4565217391,4611.0
292.235294118,295.96969697,296.058823529,296.941176471,296.941176471,292.235294118,292.235294118,266756.0
70.0,70.0,70.0,70.0,70.0,70.0,70.0,2160591.0
58.0,58.0,58.0,58.0,58.0,58.0,58.0,1970697.0
110.0,110.0,110.0,110.0,110.0,110.0,110.0,3543562.0
195.0,195.0,195.0,195.0,195.0,195.0,195.0,4214098.0
300.0,300.0,300.0,300.0,300.0,300.0,300.0,4395535.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,2757138.0
1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,791060.0
49.0,49.0,49.0,49.0,49.0,49.0,49.0,3543574.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,266787.0
330.0,330.0,330.0,330.0,330.0,330.0,330.0,4330027.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,4111533.0
210.172413793,210.172413793,211.551724138,209.838709677,209.838709677,209.0,210.172413793,1839668.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,3792692.0
110.0,110.0,110.0,110.0,140.0,140.0,110.0,2101824.0
413.94,417.897959184,413.54,422.958333333,423.479166667,423.765957447,422.958333333,1512006.0
261.666666667,261.6,261.6,261.6,280.0,280.0,262.352941176,3627106.0
340.181818182,339.15625,333.235294118,332.029411765,339.642857143,343.607142857,340.606060606,70226.0
147.333333333,147.333333333,147.333333333,147.333333333,147.333333333,147.275862069,145.774193548,3084885.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,3936854.0
231.37254902,231.37254902,230.0,230.0,231.346153846,231.37254902,231.37254902,11705.0
185.0,185.0,185.0,185.0,185.0,185.0,185.0,266848.0
375.0,375.0,375.0,375.0,375.0,375.0,375.0,1577575.0
69.0,69.0,69.0,69.0,69.0,69.0,69.0,4615637.0
115.0,115.0,115.0,115.0,115.0,115.0,115.0,3543661.0
239.84375,237.5,237.096774194,240.322580645,241.379310345,239.655172414,241.666666667,529007.0
115.0,115.0,115.0,115.0,115.0,115.0,115.0,543540.0
45.0,45.0,45.0,45.0,45.0,45.0,45.0,2757243.0
64.0816326531,64.0816326531,63.7755102041,64.0625,64.0625,64.0625,64.0625,3674757.0
135.0,135.0,135.0,135.0,135.0,135.0,135.0,2429575.0
80.0,80.0,80.0,80.0,80.0,80.0,80.0,4461196.0
225.0,225.0,225.0,225.0,225.0,225.0,225.0,1184398.0
180.0,180.0,180.0,180.0,180.0,180.0,180.0,4067992.0
119.305555556,120.0,120.0,120.0,143.648648649,143.611111111,119.305555556,4231561.0
99.0816326531,98.3,98.9,98.8541666667,98.8541666667,98.9361702128,99.3617021277,4395685.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3528817.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,2233004.0
28.3269230769,28.3269230769,28.0,28.0,28.320754717,28.3269230769,28.3269230769,3674800.0
165.0,165.0,165.0,165.0,165.0,165.0,165.0,594611.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,2229022.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,2298551.0
99.5531914894,99.347826087,99.347826087,99.1304347826,99.0,115.956521739,119.958333333,3936970.0
49.0,49.0,49.0,49.0,49.3018867925,49.3076923077,49.3076923077,660177.0
450.0,450.0,450.0,450.0,450.0,450.0,450.0,1315538.0
60.7692307692,60.7692307692,60.7692307692,60.7692307692,60.7692307692,60.7843137255,60.5882352941,1708757.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,394020.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,1970913.0
105.0,105.0,105.0,105.0,105.0,105.0,105.0,1708771.0
104.347826087,104.333333333,103.47826087,103.47826087,103.6,103.291666667,104.361702128,4395749.0
70.0,70.0,70.0,70.0,10.0,10.0,70.0,3960372.0
89.0,89.0,89.0,89.0,89.0,89.0,89.0,4526825.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,3412715.0
450.0,450.0,450.0,450.0,450.0,450.0,450.0,70381.0
338.446808511,330.361702128,331.02173913,331.617021277,335.608695652,344.404255319,338.446808511,594671.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,267001.0
1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,2298620.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,4133631.0
225.0,225.0,225.0,225.0,300.0,300.0,225.0,4526852.0
400.0,400.0,400.0,400.0,400.0,400.0,400.0,4330251.0
170.961538462,170.0,170.0,170.0,170.943396226,170.961538462,170.961538462,791321.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,1381165.0
334.384615385,334.384615385,334.384615385,334.384615385,333.339622642,333.230769231,334.384615385,3412785.0
59.0,59.0,59.0,59.0,65.0,65.0,59.0,3201161.0
400.0,400.0,400.0,400.0,400.0,400.0,400.0,2298686.0
70.0,70.0,70.0,70.0,70.0,70.0,70.0,2888523.0
193.0,193.0,193.0,193.0,193.0,192.0,193.0,4854604.0
225.0,225.0,225.0,225.0,225.0,225.0,225.0,600286.0
88.8333333333,88.8333333333,89.0,89.0,89.4827586207,88.275862069,88.8333333333,4133713.0
113.936170213,113.936170213,113.4375,113.4375,113.4375,113.404255319,113.404255319,267093.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,856918.0
229.230769231,229.653846154,229.653846154,229.653846154,226.622641509,227.884615385,227.269230769,4789093.0
190.0,190.0,190.0,190.0,190.0,190.0,190.0,22673.0
175.0,175.0,175.0,175.0,175.0,175.0,175.0,4817724.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,1643370.0
153.902439024,154.625,155.263157895,155.131578947,154.358974359,154.358974359,155.0,70507.0
76.862745098,77.42,76.862745098,79.431372549,79.0588235294,76.06,78.0,4395884.0
290.0,290.0,290.0,290.0,290.0,290.0,290.0,3216238.0
55.0,55.0,55.0,55.0,85.0,85.0,55.0,1278784.0
140.0,140.0,140.0,140.0,140.0,140.0,140.0,136066.0
425.0,425.0,425.0,425.0,425.0,425.0,425.0,2298759.0
40.0,40.0,40.0,40.0,40.0,40.0,40.0,3539778.0
38.0,38.0,38.0,38.0,38.0,38.0,38.0,3019664.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,3937171.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,529308.0
75.0,75.0,75.0,75.0,75.0,75.0,75.0,529314.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,4304369.0
139.0,139.0,139.0,139.0,155.0,155.0,139.0,857005.0
110.0,110.0,110.0,110.0,110.0,110.340909091,110.333333333,3543982.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,2495418.0
50.0,50.0,50.0,50.0,65.0,65.0,50.0,4002748.0
292.236842105,291.315789474,290.375,291.621621622,294.0,292.714285714,292.083333333,1708991.0
40.0,40.0,40.0,40.0,50.0,50.0,40.0,4199361.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,3937223.0
241.847826087,241.847826087,242.441860465,242.441860465,243.023255814,242.045454545,243.333333333,3216335.0
94.3125,94.1041666667,94.1041666667,94.1041666667,99.4081632653,99.4166666667,94.5208333333,2233301.0
75.0,75.0,75.0,75.0,80.0,80.0,75.0,4133847.0
89.3137254902,88.6538461538,88.75,88.75,89.5098039216,89.4,89.3137254902,4133851.0
90.0,90.0,90.0,90.0,100.0,100.0,90.0,2298848.0
149.0,149.0,149.0,149.0,149.0,149.0,149.0,4068323.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,5099.0
79.0,79.0,79.0,79.0,79.0,79.0,79.0,3594408.0
300.0,300.0,300.0,300.0,300.0,300.0,300.0,1709042.0
172.244897959,172.0,172.0,172.0,172.0,172.0,172.244897959,5110.0
75.0,75.0,75.0,75.0,75.0,75.0,75.0,791546.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,2233340.0
98.1666666667,97.0,84.8333333333,99.0,116.916666667,115.666666667,99.9523809524,1971200.0
207.24137931,207.24137931,207.24137931,207.24137931,203.529411765,203.235294118,205.161290323,522349.0
173.529411765,173.529411765,173.076923077,173.076923077,173.076923077,173.0,173.5,3933017.0
47.3333333333,47.3333333333,47.8333333333,48.6363636364,59.0,59.0,47.1666666667,4730372.0
218.0,217.857142857,217.857142857,218.0,218.0,217.0,218.0,4133915.0
325.0,325.0,325.0,325.0,325.0,325.0,325.0,2298917.0
80.0,80.0,80.0,80.0,80.0,80.0,80.0,4854828.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3544113.0
175.0,175.0,175.0,175.0,175.0,175.0,175.0,153780.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,70715.0
75.0,75.0,75.0,75.0,75.0,75.0,75.0,726076.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,4592701.0
60.8461538462,60.0769230769,60.0769230769,60.0769230769,60.7735849057,60.8461538462,60.8461538462,1053764.0
218.461538462,218.461538462,218.461538462,218.461538462,218.461538462,218.269230769,218.461538462,284855.0
79.0,79.0,79.0,79.0,79.0,79.0,79.0,5203.0
84.306122449,83.6,84.8333333333,84.1020408163,84.92,84.12,84.52,1682958.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,4854870.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,1398969.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,4527194.0
40.0,40.0,40.0,40.0,40.0,40.0,40.0,1905756.0
334.0,334.0,334.0,334.0,334.0,334.0,334.0,2233445.0
73.4615384615,73.4615384615,73.4615384615,73.4166666667,73.4166666667,73.6666666667,73.4615384615,2436625.0
218.024390244,218.024390244,218.024390244,218.024390244,218.024390244,218.0,218.024390244,2495596.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,4396143.0
80.0,80.0,80.0,80.0,80.0,80.0,80.0,267376.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,3244904.0
139.0,139.0,139.0,139.0,139.0,139.0,139.0,857216.0
120.0,120.0,120.0,120.0,120.0,120.0,120.384615385,1578114.0
140.0,140.0,140.0,140.0,150.0,150.0,140.0,4658312.0
215.0,215.0,215.0,215.0,215.0,215.0,215.0,922764.0
130.0,130.0,130.0,130.0,130.0,130.0,130.0,922770.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,2098030.0
148.636363636,156.111111111,155.0,155.0,155.0,155.0,152.0,5270.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,765465.0
422.0,409.909090909,419.64516129,418.375,417.235294118,434.0,431.857142857,1136837.0
99.4680851064,98.9583333333,99.4680851064,99.4680851064,99.4680851064,99.4680851064,99.4680851064,398496.0
103.653846154,103.725490196,103.8,103.87755102,103.8,103.958333333,105.2,3609762.0
201.666666667,198.636363636,205.975609756,213.243243243,213.684210526,212.714285714,201.923076923,3987655.0
180.0,180.0,180.0,180.0,180.961538462,180.980392157,180.980392157,2888877.0
824.153846154,824.153846154,824.153846154,824.153846154,963.490566038,964.923076923,824.153846154,1840303.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,4461750.0
180.0,180.0,180.0,180.0,221.875,221.428571429,182.857142857,4396215.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,1578169.0
110.0,110.0,110.0,110.0,110.0,110.0,110.0,4632096.0
450.0,450.0,450.0,450.0,450.0,450.0,450.0,2163574.0
225.369565217,226.181818182,225.675,224.808510638,196.543478261,196.326086957,223.723404255,405025.0
109.0,109.0,109.0,109.0,109.0,109.0,109.0,1905865.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,4752247.0
105.0,105.0,105.0,105.0,105.0,105.0,105.0,136398.0
75.0,75.0,75.0,75.0,100.0,100.0,75.0,3544272.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,4527316.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,2036950.0
75.0,75.0,75.0,75.0,81.6666666667,81.6666666667,82.5,1573753.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,2102493.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,4555643.0
199.0,199.0,199.0,199.0,199.0,199.0,199.0,1709291.0
170.0,170.0,170.0,170.0,150.0,150.0,170.0,4855025.0
95.0,95.0,95.0,95.0,95.0,95.0,95.0,3740914.0
58.0,58.0,58.0,58.0,58.2682926829,58.2682926829,58.0,3478771.0
45.0,45.0,45.0,45.0,46.0188679245,45.0,45.0,1905918.0
79.0,79.0,79.0,79.0,79.0,79.0,79.0,3937537.0
75.0,75.0,75.0,75.0,100.0,100.0,75.0,4134154.0
191.530612245,190.714285714,190.714285714,190.714285714,190.4,190.102040816,190.918367347,1988823.0
160.0,160.0,160.0,160.0,160.0,160.0,160.0,4199695.0
170.816326531,170.816326531,172.346938776,172.346938776,172.4,170.729166667,171.458333333,4694221.0
110.0,110.0,110.0,110.0,110.0,110.0,110.0,4396325.0
141.755555556,142.727272727,141.869565217,141.978723404,143.818181818,142.727272727,142.727272727,267559.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3282217.0
49.0,49.0,49.0,49.0,59.0,59.0,49.0,787335.0
70.0,70.0,70.0,70.0,70.5660377358,70.5769230769,70.0,267565.0
70.0,70.0,70.0,70.0,75.0,75.0,70.0,4527408.0
105.0,103.571428571,105.0,106.666666667,121.666666667,125.0,106.25,2495795.0
100.0,100.0,100.0,100.0,175.0,175.0,100.0,1054006.0
170.0,170.0,170.0,170.0,170.0,170.0,170.0,1840445.0
135.0,135.0,135.0,135.0,135.0,135.0,135.0,5441.0
153.4,151.37254902,153.4,154.0625,152.9,152.959183673,153.4,1344396.0
400.0,400.0,400.0,400.0,400.0,400.0,400.0,2141751.0
74.1666666667,74.5454545455,75.652173913,75.4545454545,75.0,74.7826086957,75.3846153846,2495824.0
150.0,150.0,150.0,150.0,170.0,170.0,150.0,267603.0
155.0,155.0,155.0,155.0,155.0,155.0,155.0,1971540.0
79.0,79.0,79.0,79.0,79.0,79.0,79.0,398682.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,2458512.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,71010.0
143.977272727,143.953488372,143.875,143.461538462,143.214285714,142.954545455,144.302325581,5489.0
80.0,80.0,80.0,80.0,80.0,80.0,80.0,4658547.0
175.0,175.0,175.0,175.0,175.0,175.0,175.0,3937657.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,2102651.0
136.529411765,136.647058824,136.393939394,136.393939394,136.393939394,136.636363636,136.696969697,1147798.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,398732.0
152.5,152.5,152.5,152.5,152.735849057,152.980769231,152.5,1709456.0
148.9,148.9,148.9,148.9,149.548387097,149.551724138,148.9,4129689.0
185.533333333,194.633333333,195.766666667,199.1,195.366666667,187.482758621,187.966666667,3933082.0
